"species","decimalLongitude","decimalLatitude","dataSplit","Occ[1]_or_Bg[0]","ELEV","EVIM","EVISD","FC","HP","PDQ","PWQ","TAM","TASD"
"Aedes aegypti",-49.0884386994385,-21.1508333639279,"Training",1,489,4155.09716796875,1193.86889648438,3,0.0344155542552471,0.0655906796455383,0.641043663024902,23.9849948883057,2.06301760673523
"Aedes aegypti",120.288908122507,22.6779693485484,"Training",1,21,2180.03271484375,612.025268554688,2,76.6691513061523,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",120.270941816824,22.8666155582147,"Training",1,25,2263.7578125,524.343444824219,0,13.5283670425415,0.149966791272163,1.17397439479828,24.7455806732178,1.57828509807587
"Aedes aegypti",120.261958663983,23.0732280735635,"Training",1,7,2814.72631835938,678.556640625,0,4.31276845932007,0.179373562335968,1.20275568962097,24.2639293670654,1.60694026947021
"Aedes aegypti",-53.921374928036,-23.7200150765265,"Training",1,297,4346.10888671875,684.104614257812,26,0.0394677594304085,0.243156775832176,0.46459624171257,23.281909942627,2.61412787437439
"Aedes aegypti",-100.283426741776,22.4354242218345,"Training",1,1158,2334.96752929688,603.331176757812,0,35.5274391174316,0.0786079093813896,0.352061003446579,17.7394943237305,2.10890698432922
"Aedes aegypti",-43.1056589071598,-3.38215704392833,"Training",1,72,4608.3427734375,694.860046386719,84,0.0445266142487526,0.0256766993552446,0.867757081985474,27.693904876709,0.854447901248932
"Aedes aegypti",-82.3620368234632,27.4929392714603,"Training",1,18,3732.46923828125,656.843505859375,60,0.195076271891594,0.128548353910446,0.497683674097061,22.9722728729248,2.34947967529297
"Aedes aegypti",120.423655415126,23.0283123093572,"Training",1,45,3890.23022460938,932.635559082031,23,0.260584980249405,0.179373562335968,1.20275568962097,24.2639293670654,1.60694026947021
"Aedes aegypti",-97.1213569416523,32.7660499892761,"Training",1,175,2271.51782226562,565.083068847656,1,8.68200492858887,0.15616811811924,0.317283362150192,19.1339893341064,3.8679940700531
"Aedes aegypti",-39.5034146178147,-15.4375481568907,"Training",1,160,5108.08349609375,921.085144042969,94,6.23263692855835,0.129848331212997,0.305460095405579,23.5158576965332,1.14480698108673
"Aedes aegypti",-43.0427768372709,-9.23917269642568,"Training",1,545,3244.65625,1308.17016601562,35,0.0169663075357676,0.00390807911753654,0.406138479709625,25.9532108306885,1.360396027565
"Aedes aegypti",106.957909306078,10.9639380435537,"Training",1,50,3111.51391601562,722.509643554688,9,20.4447898864746,0.0722575783729553,0.885799050331116,27.7652473449707,0.961700320243835
"Aedes aegypti",-36.9971149751034,-9.50866728166329,"Training",1,210,3191.24829101562,1371.45861816406,2,0.0512851774692535,0.0690915286540985,0.209339678287506,25.6422100067139,1.00203478336334
"Aedes aegypti",-57.7392148855713,-1.10941937509118,"Training",1,254,4853.91357421875,1127.6953125,100,5.07065778947435e-05,0.333298295736313,1.18317210674286,25.7478294372559,1.19681620597839
"Aedes aegypti",-41.8031017451771,-17.8091005069816,"Training",1,540,4005.9248046875,1134.2236328125,32,0.112018898129463,0.0661138370633125,0.526117384433746,21.9766082763672,1.58576989173889
"Aedes aegypti",-36.6916877785006,-9.57154935155206,"Training",1,252,3096.5595703125,1130.99523925781,0,0.191136807203293,0.0780271664261818,0.246131911873817,25.1078357696533,0.916522145271301
"Aedes aegypti",76.9811282747955,28.6068502237757,"Training",1,217,1317.14587402344,394.513336181641,0,134.290969848633,0.0200304947793484,0.422573536634445,25.1505241394043,2.00575256347656
"Aedes aegypti",-89.6204243192008,20.9621871558689,"Training",1,17,1431.21215820312,377.925476074219,0,9.16173076629639,0.0545288920402527,0.329315155744553,26.5046157836914,1.68453240394592
"Aedes aegypti",-100.795466453727,21.4382942564554,"Training",1,2025,1895.6875,554.359497070312,0,3.46959185600281,0.0525135807693005,0.296253979206085,16.8521556854248,1.81933271884918
"Aedes aegypti",-51.8642329273876,-23.4774699498126,"Training",1,547,3410.41625976562,2269.34155273438,0,0.00844572857022285,0.209305211901665,0.564311504364014,22.4482135772705,2.41715121269226
"Aedes aegypti",99.2773136268013,14.2787214419762,"Training",1,416,4559.75,1347.95556640625,61,0.192431911826134,0.092714324593544,0.760280966758728,25.0422515869141,1.2611722946167
"Aedes aegypti",-55.8886854002718,-10.0566396049798,"Training",1,269,4505.6923828125,1091.65466308594,41,0.0166690703481436,0.0167136732488871,0.912860214710236,25.9832038879395,0.972687363624573
"Aedes aegypti",-36.4760921103103,-7.47847473953998,"Training",1,521,2729.388671875,873.009948730469,3,0.0084948493167758,0.0169594250619411,0.148898333311081,24.8782634735107,0.785670220851898
"Aedes aegypti",-77.0440103414376,-12.0868321471031,"Training",1,99,817.544250488281,362.849273681641,0,119.808113098145,0.0299036875367165,0.0640250742435455,18.0343704223633,0.868731617927551
"Aedes aegypti",-89.386862345328,13.739732271501,"Training",1,510,3668.14038085938,953.552124023438,13,24.3943099975586,0.0229919794946909,0.884054720401764,24.4235172271729,1.03086006641388
"Aedes aegypti",-42.387006679859,-22.570171512846,"Training",1,49,4519.21826171875,531.923889160156,61,0.0476247146725655,0.175075352191925,1.08696508407593,21.419059753418,1.88529348373413
"Aedes aegypti",-89.3958454981693,18.5097864302067,"Training",1,252,4788.279296875,976.578918457031,15,7.3442702293396,0.0671327039599419,0.379543602466583,26.0811786651611,1.55262207984924
"Aedes aegypti",-57.8829453310314,-13.6588838943224,"Training",1,558,2240.58642578125,788.982177734375,0,30.3972911834717,0.0221298653632402,0.761181533336639,24.5031909942627,1.41230833530426
"Aedes aegypti",-51.9989802200065,-22.9833965435437,"Training",1,406,3311.64990234375,1053.61157226562,1,0.00150721229147166,0.143315017223358,0.491751402616501,23.5745067596436,2.42681288719177
"Aedes aegypti",-68.7884928803203,-1.38789711317004,"Training",1,132,4578.92333984375,1105.82092285156,100,0,0.610866785049438,1.05884063243866,25.3026466369629,0.778348386287689
"Aedes aegypti",-47.3097744368691,-4.17267449395865,"Training",1,177,4109.02587890625,1233.13610839844,82,0.00108152930624783,0.0328003875911236,0.795795917510986,27.275369644165,0.907986879348755
"Aedes aegypti",-48.4865674590741,-16.1202677728259,"Training",1,1034,3667.71337890625,1084.47717285156,16,0.00597138609737158,0.0100550577044487,0.695251166820526,22.5777645111084,1.32850778102875
"Aedes aegypti",-45.5131438686172,-23.0911943776387,"Training",1,718,5020.8466796875,606.150817871094,97,0.0176310688257217,0.1272052526474,0.713849604129791,20.2062034606934,1.93964898586273
"Aedes aegypti",-49.6633604812791,-14.1978730647977,"Training",1,334,3638.58374023438,1068.52087402344,3,0.00184376980178058,0.00255456962622702,0.781338810920715,27.1003971099854,1.32731401920319
"Aedes aegypti",-86.8356469384104,21.1598165183765,"Training",1,10,2000.18566894531,289.152984619141,0,58.9375648498535,0.121328987181187,0.539683699607849,25.8467102050781,1.16582179069519
"Aedes aegypti",-53.5979814257507,-23.7469645350502,"Training",1,371,3839.06030273438,592.984558105469,18,0.0112408045679331,0.24095119535923,0.482726275920868,23.1920146942139,2.67397856712341
"Aedes aegypti",-50.2023496517546,-13.7756648812587,"Training",1,242,3376.8310546875,1015.30999755859,1,0.0207700543105602,0.00197547837160528,0.755543172359467,27.1216087341309,1.27766835689545
"Aedes aegypti",-103.373631319169,19.5518321597921,"Training",1,1138,2060.91674804688,628.914733886719,0,48.4928741455078,0.0482874326407909,0.583698332309723,18.5204887390137,1.10163593292236
"Aedes aegypti",-41.0036011423051,-19.5069163939785,"Training",1,65,2589.72827148438,909.973266601562,0,1.09032082557678,0.0440179891884327,0.548477292060852,24.2551975250244,1.50081968307495
"Aedes aegypti",-49.7531920096917,-22.6869524997823,"Training",1,546,3780.2548828125,863.569091796875,6,0.00957002770155668,0.126199245452881,0.610460758209229,22.7051048278809,2.26994204521179
"Aedes aegypti",106.733330485047,-6.56219314973211,"Training",1,179,3034.6171875,538.849914550781,11,41.9227066040039,0.300796717405319,1.00286436080933,25.3918304443359,0.70428329706192
"Aedes aegypti",-92.9711403289905,18.024696176779,"Training",1,7,4781.80615234375,632.233459472656,19,22.2532825469971,0.10959155857563,0.731360375881195,27.0775470733643,1.69807612895966
"Aedes aegypti",145.603432829176,-38.5961161816424,"Training",1,35,3538.88452148438,552.819274902344,2,5.24223136901855,0.152751877903938,0.298280954360962,14.5735778808594,2.18394565582275
"Aedes aegypti",-98.6125603133014,21.177782824059,"Training",1,219,5007.60888671875,836.095031738281,77,8.84385871887207,0.258134543895721,0.662860453128815,22.8907413482666,2.07269716262817
"Aedes aegypti",73.4597323610218,16.0573857045445,"Training",1,4,2646.13330078125,889.356140136719,3,10.8228969573975,0.00611298531293869,1.82972157001495,27.1594219207764,0.674997925758362
"Aedes aegypti",-35.0028550443438,-7.98153129865017,"Training",1,99,4775.47119140625,1022.24664306641,80,1.98321080207825,0.109887704253197,0.31409814953804,25.1229057312012,0.612342894077301
"Aedes aegypti",-43.2763388111437,-22.8666155566074,"Training",1,64,1728.5234375,470.038970947266,0,195.325759887695,0.11645045876503,0.600652933120728,23.4719638824463,1.98743653297424
"Aedes aegypti",-49.9328550665169,-17.2072292666176,"Training",1,607,3899.02221679688,1143.39660644531,7,0.00138358643744141,0.0116080744192004,0.66345477104187,24.8457145690918,1.5205090045929
"Aedes aegypti",-98.5586613962538,21.1598165183765,"Training",1,223,4985.44873046875,816.709716796875,50,2.10917043685913,0.258134543895721,0.662860453128815,22.8907413482666,2.07269716262817
"Aedes aegypti",120.252975511142,23.2169585190236,"Training",1,3,2955.4951171875,964.6533203125,2,4.04989194869995,0.179373562335968,1.20275568962097,24.2639293670654,1.60694026947021
"Aedes aegypti",-36.7905024597544,-10.0566396049798,"Training",1,112,3660.33251953125,1345.36352539062,18,0.114575207233429,0.079801544547081,0.208026394248009,26.0730476379395,0.903149008750916
"Aedes aegypti",72.8668442734987,18.662500028508,"Training",1,9,2557.470703125,966.76904296875,6,13.3677082061768,0.00238633994013071,1.64245796203613,26.813648223877,0.746264040470123
"Aedes aegypti",-41.0485169065113,-4.8014951928464,"Training",1,480,3055.7099609375,1371.43176269531,3,0.0144337816163898,0.0111052002757788,0.495235532522202,27.8792743682861,1.14236152172089
"Aedes aegypti",120.513486943538,22.5162725974058,"Training",1,9,3307.51416015625,798.628295898438,0,5.10179376602173,0.11387524753809,1.4204283952713,23.7248516082764,1.61440134048462
"Aedes aegypti",-100.966146357711,20.2435349285686,"Training",1,1745,2585.2626953125,877.869018554688,0,36.5172004699707,0.0311079416424036,0.436506539583206,19.2512454986572,1.44588506221771
"Aedes aegypti",-37.7337335080866,-6.06811974346316,"Training",1,202,2854.87182617188,1239.51635742188,31,0.0541319251060486,0.0100925965234637,0.346520274877548,27.9454517364502,0.991639137268066
"Aedes aegypti",104.873817846906,11.4041125327751,"Training",1,14,3098.90185546875,946.841369628906,0,7.37254095077515,0.084827184677124,0.633758902549744,28.4929161071777,1.20286870002747
"Aedes aegypti",-48.0823255812174,-21.2316817394992,"Training",1,579,3647.41650390625,1234.65808105469,0,0.010502316057682,0.0644402056932449,0.641187369823456,23.7342700958252,1.96369004249573
"Aedes aegypti",-36.637788861453,-10.2902015788523,"Training",1,71,4687.58154296875,942.706481933594,36,0.00857625808566809,0.106104172766209,0.281514495611191,25.9129581451416,0.799956262111664
"Aedes aegypti",-104.972632524913,19.3811522558083,"Training",1,12,3812.65844726562,1086.53369140625,4,0.69970715045929,0.0154234925284982,0.599134206771851,24.9424438476562,1.06991815567017
"Aedes aegypti",-46.6001053624096,-15.4375481568907,"Training",1,820,3027.98095703125,854.070556640625,27,0.00171562866307795,0.0103176990523934,0.811725974082947,23.1510047912598,1.38841032981873
"Aedes aegypti",-67.809329220623,-9.97579122940847,"Training",1,138,2394.20263671875,573.978881835938,4,13.8014497756958,0.124967329204082,0.824543476104736,25.6461849212646,1.3980804681778
"Aedes aegypti",120.199076594094,22.9025481695797,"Training",1,3,1008.71795654297,371.746520996094,1,8.20326232910156,0.103881850838661,1.18577146530151,23.8620223999023,1.13587951660156
"Aedes aegypti",-41.8390343565422,-20.2525180798026,"Training",1,757,4729.302734375,1135.44140625,28,0.329337596893311,0.048708263784647,0.649991691112518,20.1996269226074,1.50956046581268
"Aedes aegypti",110.200827481773,-6.98440133327102,"Training",1,18,3506.4365234375,990.548278808594,19,10.1052179336548,0.136115208268166,1.24612522125244,26.7573757171631,0.504303455352783
"Aedes aegypti",-37.32949163023,-10.7932581379626,"Training",1,173,3889.453125,878.525939941406,46,0.0379432812333107,0.12198793143034,0.285551100969315,25.1571273803711,0.782905042171478
"Aedes aegypti",-100.391224575871,20.5848947365363,"Training",1,1828,1094.52490234375,233.412109375,2,36.127872467041,0.0293858982622623,0.387058138847351,18.1709899902344,1.71103537082672
"Aedes aegypti",-42.7104001821443,-3.94809567292731,"Training",1,90,4677.82373046875,648.189575195312,82,0.0460081249475479,0.0167457293719053,0.814108967781067,28.4922981262207,0.969149827957153
"Aedes aegypti",-43.7973616759367,-21.2496480451817,"Training",1,1090,3959.09130859375,888.068725585938,30,0.902500629425049,0.0498518235981464,0.702731966972351,19.5598583221436,1.67356526851654
"Aedes aegypti",120.369756498078,22.5791546672946,"Training",1,13,3041.84912109375,865.698852539062,1,15.6125841140747,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",-108.467078980163,25.5615614105908,"Training",1,19,1648.94445800781,311.970520019531,0,30.5585403442383,0.00742359599098563,0.358881562948227,25.3840484619141,1.73444068431854
"Aedes aegypti",-97.7861102519055,30.3405987221377,"Training",1,166,3127.67358398438,862.628601074219,42,4.5215220451355,0.178667113184929,0.253130227327347,20.0423641204834,3.45831608772278
"Aedes aegypti",-103.553294375994,20.8454061689326,"Training",1,1483,3060.64965820312,1214.51696777344,6,0.00633105169981718,0.0211705230176449,0.465512007474899,20.9665451049805,1.34010124206543
"Aedes aegypti",-39.1530716570056,-5.63692840708299,"Training",1,233,3024.08862304688,1348.09167480469,8,0.0327808372676373,0.0212386343628168,0.386472821235657,27.9060916900635,0.984357416629791
"Aedes aegypti",-52.6637335302597,-23.2618742816225,"Training",1,363,3992.818359375,987.289123535156,39,0.00575863104313612,0.218880891799927,0.515550792217255,23.1932182312012,2.55277633666992
"Aedes aegypti",-36.5659236387229,-7.03830025031854,"Training",1,589,2508.71606445312,806.294311523438,0,0.119836933910847,0.00907575711607933,0.213439762592316,25.7324810028076,0.84151703119278
"Aedes aegypti",-40.2130836922742,-3.82233153314976,"Training",1,125,3267.76123046875,1577.09106445312,3,0.0416602455079556,0.0169387646019459,0.501830458641052,27.741096496582,0.854487180709839
"Aedes aegypti",-47.9385951357573,-1.27111612623374,"Training",1,53,4013.10522460938,858.093017578125,90,6.17314004898071,0.12750631570816,1.34871482849121,26.979621887207,0.726914525032043
"Aedes aegypti",-49.2411522977399,-18.7613147081545,"Training",1,656,3415.98608398438,1313.58947753906,1,0.0020671603269875,0.0199583899229765,0.654943645000458,24.6160106658936,1.76770651340485
"Aedes aegypti",-50.2113328045959,-23.064244919115,"Training",1,492,3530.25830078125,1846.28637695312,2,0.0616414472460747,0.140073508024216,0.52879399061203,22.9629802703857,2.33467125892639
"Aedes aegypti",-35.7125241188033,-9.51765043450455,"Training",1,43,4554.138671875,860.374450683594,38,0.0118868900462985,0.1524997651577,0.552403569221497,25.4184169769287,0.56969428062439
"Aedes aegypti",-98.0645879899846,16.785021084686,"Training",1,591,4534.06201171875,1027.10534667969,18,1.94950532913208,0.0271775312721729,1.08191192150116,22.1824951171875,0.842657625675201
"Aedes aegypti",-36.2425301364376,-6.40049639858954,"Training",1,595,3104.53100585938,1226.66979980469,30,0.139667540788651,0.0184740647673607,0.199427247047424,24.8955249786377,0.706358075141907
"Aedes aegypti",-101.379371388409,20.432181138235,"Training",1,1700,3739.34423828125,1815.31311035156,0,0.26176854968071,0.0273533649742603,0.432383120059967,20.0467567443848,1.5297657251358
"Aedes aegypti",-40.3118983735281,-19.2194555030584,"Training",1,127,3622.80688476562,779.616760253906,8,0.0731240063905716,0.0728516578674316,0.481829315423965,24.0513362884521,1.36352705955505
"Aedes aegypti",-38.9464591416566,-4.60386583033882,"Training",1,159,3472.44360351562,1548.716796875,21,0.0165392644703388,0.0205215811729431,0.444368660449982,26.6134414672852,0.805385708808899
"Aedes aegypti",-48.1631739567888,-22.5611883600048,"Training",1,478,3800.28369140625,837.158447265625,4,0.287212014198303,0.0939256101846695,0.565755307674408,22.3943347930908,2.19872236251831
"Aedes aegypti",-61.5301053845827,10.6674939997923,"Training",1,15,1694.63525390625,481.62646484375,1,24.7854404449463,0.094241127371788,0.430753588676453,26.5061359405518,0.487585008144379
"Aedes aegypti",120.288908122507,22.6869525013896,"Training",1,22,2908.56420898438,805.157348632812,1,47.6289291381836,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",120.315857581031,22.7318682655959,"Training",1,20,2746.94091796875,802.780212402344,2,9.72626399993896,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",-42.4319224440653,-19.2643712672647,"Training",1,264,4463.62841796875,920.53662109375,39,0.243042051792145,0.0329643487930298,0.607894122600555,23.9242134094238,1.61499190330505
"Aedes aegypti",-45.0639862265543,-21.0610018355154,"Training",1,959,4178.134765625,1085.52697753906,41,0.00850158277899027,0.0505201295018196,0.670286417007446,21.0334510803223,1.62024736404419
"Aedes aegypti",-41.416826173003,-19.1655565860109,"Training",1,223,3464.6865234375,1342.19995117188,7,0.00120776554103941,0.0355555899441242,0.477327138185501,24.5462608337402,1.58593606948853
"Aedes aegypti",120.549419554903,22.9025481695797,"Training",1,51,2960.12646484375,535.587768554688,2,6.38544607162476,0.151699408888817,1.44090950489044,22.762020111084,1.57073903083801
"Aedes aegypti",-41.7761522866533,-21.0879512940392,"Training",1,318,4057.17504882812,957.885314941406,24,0.00700589874759316,0.0615566149353981,0.637705981731415,22.7356567382812,1.86632740497589
"Aedes aegypti",-47.651134244837,-3.12164561153197,"Training",1,127,4789.4921875,1259.27478027344,100,0.0048738312907517,0.059330128133297,1.03936719894409,27.4446811676025,0.900756180286407
"Aedes aegypti",74.2143171996876,32.6492690023398,"Training",1,251,1965.6513671875,512.977416992188,0,31.3724670410156,0.0645689144730568,0.507531702518463,23.742057800293,1.98044860363007
"Aedes aegypti",17.6474037582774,5.26861914219889,"Training",1,676,3425.10375976562,1075.03820800781,14,0.850617408752441,0.0499085150659084,0.520497381687164,25.3027744293213,1.07792007923126
"Aedes aegypti",106.787229402094,-6.58914260825587,"Training",1,237,2413.81665039062,636.403686523438,3,117.511299133301,0.30805042386055,0.992553532123566,25.4111080169678,0.73270457983017
"Aedes aegypti",-41.9198827321135,-5.2865854462741,"Training",1,177,3247.5791015625,1509.32897949219,4,0.0382544137537479,0.0140349483117461,0.765554249286652,29.3081550598145,1.26462483406067
"Aedes aegypti",102.529214955337,16.1202677744332,"Training",1,167,3166.7197265625,705.092956542969,0,2.04983472824097,0.0432301089167595,0.652798712253571,27.2716426849365,1.76104962825775
"Aedes aegypti",110.883547097708,-7.05626655600105,"Training",1,27,3500.99584960938,1406.2119140625,8,12.3614454269409,0.0769946053624153,0.941222965717316,27.5518264770508,0.831929504871368
"Aedes aegypti",100.12172999388,15.6980595908943,"Training",1,33,2208.203125,481.644409179688,1,35.240364074707,0.0529652945697308,0.653040170669556,28.8870487213135,1.58165788650513
"Aedes aegypti",-40.6263087229722,-11.4220788368503,"Training",1,592,3102.8408203125,1080.0546875,19,0.0994790196418762,0.0832120403647423,0.219929561018944,22.666410446167,1.11484289169312
"Aedes aegypti",-40.9586853780987,-13.6768502000049,"Training",1,536,3547.90869140625,1310.14270019531,82,0.00253932643681765,0.0702352374792099,0.306186854839325,23.6935081481934,1.28188157081604
"Aedes aegypti",120.288908122507,23.2708574360711,"Training",1,11,3740.84594726562,827.319519042969,0,3.27071785926819,0.204643592238426,1.19070780277252,23.8556346893311,1.63139617443085
"Aedes aegypti",-71.1510620775715,8.60136884630397,"Training",1,1718,4128.97705078125,743.514099121094,19,17.3299026489258,0.615483522415161,1.11773252487183,16.417989730835,0.746487975120544
"Aedes aegypti",-36.6557551671355,-6.88558665201724,"Training",1,514,2490.77783203125,918.857543945312,0,0.00925357174128294,0.00621990393847227,0.225432053208351,26.490119934082,0.858421742916107
"Aedes aegypti",-47.2828249783453,-22.8037334867186,"Training",1,560,2679.32153320312,491.928009033203,5,25.0279235839844,0.108141615986824,0.636656403541565,22.3910942077637,2.17670607566833
"Aedes aegypti",-75.5887395811536,6.24778280189553,"Training",1,1484,1412.08215332031,253.689086914062,2,135.382385253906,0.499220848083496,0.881421446800232,18.8027076721191,1.03839015960693
"Aedes aegypti",-52.8703460456087,-23.6391667009552,"Training",1,442,3632.4326171875,730.522644042969,0,0.00359898409806192,0.228344812989235,0.493691027164459,22.9238052368164,2.56602787971497
"Aedes aegypti",120.306874428189,22.7857671826434,"Training",1,12,2703.47802734375,753.85986328125,0,23.1615142822266,0.149966791272163,1.17397439479828,24.7455806732178,1.57828509807587
"Aedes aegypti",100.516988718895,13.775664882866,"Training",1,10,1832.18444824219,478.309326171875,7,46.7408218383789,0.0723420307040215,0.611415922641754,28.7530860900879,1.32845687866211
"Aedes aegypti",-49.2591186034224,-6.84965404065223,"Training",1,183,4127.0341796875,1239.71240234375,12,0.00830312445759773,0.0244502704590559,0.758485496044159,26.55078125,0.873295187950134
"Aedes aegypti",-35.5238779091368,-8.4217057878716,"Training",1,415,4065.13305664062,1018.88873291016,23,0.254124343395233,0.121542774140835,0.279735207557678,22.876989364624,0.648918628692627
"Aedes aegypti",-48.2979212494077,-18.9409777649796,"Training",1,821,2360.46948242188,489.047393798828,0,52.8077430725098,0.0240065045654774,0.720868229866028,23.0436229705811,1.56548261642456
"Aedes aegypti",146.259202986588,-20.0818381758188,"Training",1,323,2325.02807617188,484.182952880859,0,5.08849334716797,0.0309233982115984,0.376815617084503,23.0229244232178,1.85806465148926
"Aedes aegypti",-51.9181318444352,-23.4056047270826,"Training",1,557,2523.94262695312,346.110626220703,2,49.990837097168,0.209305211901665,0.564311504364014,22.4482135772705,2.41715121269226
"Aedes aegypti",-36.8084687654369,-6.59812576109712,"Training",1,248,2313.80517578125,976.455383300781,1,0.0630339607596397,0.00471473857760429,0.233210027217865,28.1830062866211,0.971048533916473
"Aedes aegypti",-52.9422112683388,-23.3696721157176,"Training",1,364,3729.0146484375,720.20361328125,2,8.36081790924072,0.222869098186493,0.522395193576813,23.2695541381836,2.58807778358459
"Aedes aegypti",-36.0898165381362,-7.05626655600105,"Training",1,606,2572.30859375,861.446960449219,2,0.00968378968536854,0.0224160328507423,0.173201963305473,24.2145366668701,0.730767369270325
"Aedes aegypti",-117.063956249248,32.7480836835936,"Training",1,123,1527.79150390625,247.876022338867,1,27.5183544158936,0.00427545607089996,0.128417029976845,16.8737030029297,1.6127644777298
"Aedes aegypti",-35.4340463807242,-9.03256018107685,"Training",1,44,3988.078125,1043.32397460938,4,0.0290762223303318,0.138271853327751,0.45275753736496,25.2535572052002,0.637968301773071
"Aedes aegypti",-39.7818923558938,-15.7160258949695,"Training",1,169,3973.98388671875,1119.30773925781,11,0.00293137063272297,0.103204473853111,0.282842367887497,24.2490882873535,1.29095590114594
"Aedes aegypti",-44.0758394140157,-19.8931919661524,"Training",1,888,2856.7177734375,727.841674804688,33,2.33096504211426,0.0250296015292406,0.689897060394287,21.8302974700928,1.59187495708466
"Aedes aegypti",-41.2012305048127,-14.1260078420676,"Training",1,352,2451.95727539062,911.264343261719,0,0.254393666982651,0.0566112175583839,0.276650130748749,24.2102527618408,1.29055821895599
"Aedes aegypti",-47.5523195635831,-18.9140283064558,"Training",1,991,4081.375,1167.37683105469,13,0.01126997359097,0.0218682326376438,0.718037664890289,22.2957019805908,1.49728298187256
"Aedes aegypti",-49.5825121057077,-15.9495878688421,"Training",1,717,3872.1787109375,1174.99169921875,19,0.00359750399366021,0.005666833370924,0.732547521591187,24.3015155792236,1.31821322441101
"Aedes aegypti",120.459588026491,22.7588177241196,"Training",1,34,1542.36560058594,439.520812988281,3,2.41515493392944,0.149966791272163,1.17397439479828,24.7455806732178,1.57828509807587
"Aedes aegypti",-40.0424037882903,-3.85826414451478,"Training",1,156,2903.05444335938,1385.48132324219,0,0.0142362713813782,0.0169387646019459,0.501830458641052,27.741096496582,0.854487180709839
"Aedes aegypti",-35.0118381971851,-8.10729543842773,"Training",1,69,3539.478515625,964.40087890625,31,77.2077560424805,0.101805917918682,0.320456296205521,25.2430419921875,0.627747118473053
"Aedes aegypti",-96.4296541728754,18.4469043603179,"Training",1,87,4031.7314453125,1158.16918945312,3,1.67521524429321,0.108376123011112,0.945060074329376,26.3613739013672,1.65425789356232
"Aedes aegypti",-96.6901656052719,15.8956889534019,"Training",1,376,4895.759765625,1035.28393554688,50,4.87029361724854,0.0550183467566967,1.77156937122345,22.3413238525391,0.754464387893677
"Aedes aegypti",-12.7156528451793,14.1799067607224,"Training",1,62,1938.53356933594,902.371459960938,0,0.593796968460083,0.000753693631850183,0.378933548927307,30.457462310791,1.48176181316376
"Aedes aegypti",120.360773345237,22.6330535843421,"Training",1,20,1221.39819335938,306.107360839844,0,178.752471923828,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",-51.3971089796421,-23.02831230775,"Training",1,481,3779.59692382812,1996.39978027344,2,0.00794809963554144,0.174668580293655,0.573034226894379,22.4800357818604,2.34804391860962
"Aedes aegypti",-55.4574940638914,-28.4631197767084,"Training",1,118,3722.32373046875,784.315795898438,2,0.00367424730211496,0.328875690698624,0.534302055835724,21.1397571563721,3.18955636024475
"Aedes aegypti",100.858348526863,13.8565132584373,"Training",1,7,3282.22143554688,641.533752441406,3,20.0794105529785,0.0689295902848244,0.68549108505249,28.3717937469482,1.26745676994324
"Aedes aegypti",-37.6618682853566,-5.52913057298794,"Training",1,87,2639.23071289062,934.259033203125,3,0.0278218351304531,0.00458674924448133,0.287981748580933,28.5568084716797,0.954471826553345
"Aedes aegypti",100.04986477115,7.02931709908458,"Training",1,434,4797.44970703125,1129.3515625,95,0.113239593803883,0.289354771375656,0.880141615867615,26.6268005371094,0.775539815425873
"Aedes aegypti",-101.792596419107,20.3962485268699,"Training",1,1786,2408.11206054688,1224.10375976562,0,1.06011998653412,0.0307564754039049,0.531671226024628,18.7720241546631,1.45004177093506
"Aedes aegypti",120.351790192396,22.7498345712784,"Training",1,24,2539.62963867188,618.648132324219,0,14.1054382324219,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",-48.136224498265,-18.1235108564255,"Training",1,707,3443.3759765625,917.498657226562,15,0.0125152673572302,0.0181905552744865,0.788262605667114,23.5968532562256,1.50357389450073
"Aedes aegypti",34.0686071520995,-0.471615523362161,"Training",1,1138,911.751098632812,660.782775878906,6,9.53460502624512,0.373449236154556,0.844397246837616,23.6444225311279,0.997763216495514
"Aedes aegypti",-39.3866336308784,-11.4939440595803,"Training",1,359,2910.69995117188,832.843200683594,1,0.170105278491974,0.0729904994368553,0.169080168008804,25.8650932312012,1.20941829681396
"Aedes aegypti",104.730087401446,-2.77130265072309,"Training",1,7,4388.0224609375,1112.33471679688,77,0.390869200229645,0.30505359172821,0.855092823505402,27.1680316925049,0.79262638092041
"Aedes aegypti",120.369756498078,22.6240704315008,"Training",1,22,1723.88952636719,546.644836425781,0,105.296096801758,0.127427577972412,1.10010933876038,25.0649948120117,1.56984162330627
"Aedes aegypti",-49.6633604812791,-21.2765975037055,"Training",1,425,4419.08642578125,876.664306640625,14,0.0420563295483589,0.0651921778917313,0.559678077697754,24.4407024383545,2.11950349807739
